ano,uf,cargo,instituto,data_fim,data_eleicao,amostra,candidato,pct
2022,ES,GOVERNADOR,Ipopes ES-02056/2022,2022-08-23,2022-10-02,1260,__IND__,19.76
2022,ES,GOVERNADOR,Ipopes ES-02056/2022,2022-08-23,2022-10-02,1260,__BN__,0.0
2022,ES,GOVERNADOR,Ipec,2022-08-16,2022-10-02,608,Casagrande (PSB),52.0
2022,ES,GOVERNADOR,Ipec,2022-08-16,2022-10-02,608,Manato (PL),10.0
2022,ES,GOVERNADOR,Ipec,2022-08-16,2022-10-02,608,Audifax (REDE),7.0
2022,ES,GOVERNADOR,Ipec,2022-08-16,2022-10-02,608,Guerino (PSD),5.0
2022,ES,GOVERNADOR,Ipec,2022-08-16,2022-10-02,608,Aridelmo (NOVO),1.0
2022,ES,GOVERNADOR,Ipec,2022-08-16,2022-10-02,608,Vinicius (PSTU),2.0
2022,ES,GOVERNADOR,Ipec,2022-08-16,2022-10-02,608,Claudio (PRTB),1.0
2022,ES,GOVERNADOR,Ipec,2022-08-16,2022-10-02,608,B/N,11.0
2022,ES,GOVERNADOR,Ipec,2022-08-16,2022-10-02,608,Vantagem,42.0
2022,ES,GOVERNADOR,Ipec,2022-08-16,2022-10-02,608,__IND__,11.0
2022,ES,GOVERNADOR,Ipec,2022-08-16,2022-10-02,608,__BN__,0.0
